time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,school_main_phase,count_schools,school_places,pupils_on_roll,at_or_over_capacity_schools,percent_at_or_over_capacity_schools,pupils_over_capacity,percent_pupils_over_capacity,under_capacity_schools,percent_under_capacity_schools,unfilled_places,percent_unfilled_places
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Primary,97,23657,20152,14,14.43298969,94,0.397345,83,85.56701031,3599,15.213256
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Secondary,28,24886,21142,5,17.85714286,131,0.5264,23,82.14285714,3875,15.571004
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Total,243,101798,83341,23,9.465020576,290,0.284878,220,90.53497942,18747,18.415882
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Primary,210,61600,50633,19,9.047619048,166,0.269481,191,90.95238095,11133,18.073052
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Secondary,33,40198,32708,4,12.12121212,124,0.308473,29,87.87878788,7614,18.941241
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Total,71,42809,36776,9,12.67605634,50,0.116798,62,87.32394366,6083,14.209629
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Primary,57,22430,20841,8,14.03508772,27,0.120374,49,85.96491228,1616,7.204637
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Secondary,14,20379,15935,1,7.142857143,23,0.112861,13,92.85714286,4467,21.919623
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Total,526,225195,204161,121,23.00380228,1033,0.458714,405,76.99619772,22067,9.799063
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Primary,448,127093,117467,108,24.10714286,634,0.498847,340,75.89285714,10260,8.072829
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Secondary,78,98102,86694,13,16.66666667,399,0.40672,65,83.33333333,11807,12.035433
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Total,45,30676,28325,9,20,118,0.384666,36,80,2469,8.048637
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Primary,33,16280,15141,8,24.24242424,75,0.460688,25,75.75757576,1214,7.457002
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Secondary,12,14396,13184,1,8.333333333,43,0.298694,11,91.66666667,1255,8.717699
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Total,50,30836,27427,6,12,66,0.214036,44,88,3475,11.269296
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Primary,39,18662,17097,4,10.25641026,7,0.037509,35,89.74358974,1572,8.423534
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Secondary,11,12174,10330,2,18.18181818,59,0.484639,9,81.81818182,1903,15.631674
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Total,485,207559,183196,80,16.49484536,801,0.385914,405,83.50515464,25164,12.123782
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Primary,403,108365,98757,68,16.87344913,289,0.266691,335,83.12655087,9897,9.133023
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Secondary,82,99194,84439,12,14.63414634,512,0.51616,70,85.36585366,15267,15.391052
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Total,404,129572,109681,59,14.6039604,883,0.681474,345,85.3960396,20774,16.032785
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Primary,351,72892,64146,54,15.38461538,401,0.550129,297,84.61538462,9147,12.548702
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Secondary,53,56680,45535,5,9.433962264,482,0.850388,48,90.56603774,11627,20.513409
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Total,299,112516,96815,31,10.36789298,428,0.38039,268,89.63210702,16129,14.33485
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Primary,253,63486,55632,28,11.06719368,268,0.42214,225,88.93280632,8122,12.793372
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Secondary,46,49030,41183,3,6.52173913,160,0.326331,43,93.47826087,8007,16.330818
201819,Academic year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Total,220,87687,81088,59,26.81818182,641,0.731009,161,73.18181818,7240,8.25664
201819,Academic year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Primary,183,46483,43201,51,27.86885246,239,0.514166,132,72.13114754,3521,7.574812
201819,Academic year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Secondary,37,41204,37887,8,21.62162162,402,0.975633,29,78.37837838,3719,9.025823
201819,Academic year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Total,103,53137,45381,18,17.47572816,362,0.681258,84,81.55339806,8074,15.194685
201819,Academic year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Primary,90,30223,26320,17,18.88888889,307,1.015783,72,80,4166,13.784204
201819,Academic year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Secondary,13,22914,19061,1,7.692307692,55,0.240028,12,92.30769231,3908,17.055075
201819,Academic year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Total,177,72508,64552,47,26.55367232,390,0.537872,130,73.44632768,8346,11.510454
201819,Academic year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Primary,149,40416,37947,45,30.20134228,308,0.762074,104,69.79865772,2777,6.871041
201819,Academic year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Secondary,28,32092,26605,2,7.142857143,82,0.255515,26,92.85714286,5569,17.353234
201819,Academic year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Total,62,36185,31033,11,17.74193548,143,0.395191,51,82.25806452,5295,14.633135
201819,Academic year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Primary,52,21412,18602,9,17.30769231,103,0.481039,43,82.69230769,2913,13.604521
201819,Academic year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Secondary,10,14773,12431,2,20,40,0.270764,8,80,2382,16.12401
201819,Academic year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Total,490,193310,173922,111,22.65306122,1211,0.626455,379,77.34693878,20599,10.655941
201819,Academic year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Primary,422,113669,105196,101,23.93364929,930,0.818165,321,76.06635071,9403,8.272264
201819,Academic year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Secondary,68,79641,68726,10,14.70588235,281,0.352833,58,85.29411765,11196,14.058086
201819,Academic year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Total,59,28140,25213,9,15.25423729,61,0.216773,50,84.74576271,2988,10.618337
201819,Academic year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Primary,48,16900,15884,8,16.66666667,28,0.16568,40,83.33333333,1044,6.177515
201819,Academic year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Secondary,11,11240,9329,1,9.090909091,33,0.293594,10,90.90909091,1944,17.295374
201819,Academic year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Total,67,35352,31013,5,7.462686567,94,0.265897,62,92.53731343,4433,12.539602
201819,Academic year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Primary,55,22584,20146,4,7.272727273,24,0.10627,51,92.72727273,2462,10.901523
201819,Academic year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Secondary,12,12768,10867,1,8.333333333,70,0.548246,11,91.66666667,1971,15.43703
201819,Academic year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Total,37,20701,16991,2,5.405405405,1,0.004831,35,94.59459459,3711,17.92667
201819,Academic year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Primary,30,11041,9919,2,6.666666667,1,0.009057,28,93.33333333,1123,10.17118
201819,Academic year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Secondary,7,9660,7072,0,0,0,0,7,100,2588,26.79089
201819,Academic year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Total,60,24338,21115,9,15,9,0.036979,51,85,3232,13.279645
201819,Academic year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Primary,46,11378,10447,8,17.39130435,9,0.0791,38,82.60869565,940,8.261557
201819,Academic year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Secondary,14,12960,10668,1,7.142857143,0,0,13,92.85714286,2292,17.685185
201819,Academic year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Total,76,27563,24807,17,22.36842105,190,0.68933,59,77.63157895,2946,10.688241
201819,Academic year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Primary,66,14499,13307,14,21.21212121,81,0.558659,52,78.78787879,1273,8.779916
201819,Academic year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Secondary,10,13064,11500,3,30,109,0.834354,7,70,1673,12.806185
201819,Academic year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Total,49,25846,21103,4,8.163265306,145,0.561015,45,91.83673469,4888,18.912017
201819,Academic year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Primary,39,15414,13370,3,7.692307692,5,0.032438,36,92.30769231,2049,13.29311
201819,Academic year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Secondary,10,10432,7733,1,10,140,1.342025,9,90,2839,27.21434
201819,Academic year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Total,44,34582,29598,9,20.45454545,241,0.696894,35,79.54545455,5225,15.109016
201819,Academic year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Primary,29,17581,16611,7,24.13793103,91,0.517604,22,75.86206897,1061,6.034924
201819,Academic year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Secondary,15,17001,12987,2,13.33333333,150,0.882301,13,86.66666667,4164,24.492677
201819,Academic year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Total,63,29098,26133,17,26.98412698,115,0.395216,46,73.01587302,3080,10.58492
201819,Academic year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Primary,53,16200,15028,15,28.30188679,77,0.475309,38,71.69811321,1249,7.709877
201819,Academic year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Secondary,10,12898,11105,2,20,38,0.294619,8,80,1831,14.195999
201819,Academic year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Total,553,250258,226496,141,25.49728752,2259,0.902668,412,74.50271248,26021,10.39767
201819,Academic year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Primary,455,135762,125098,117,25.71428571,799,0.58853,338,74.28571429,11463,8.443453
201819,Academic year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Secondary,98,114496,101398,24,24.48979592,1460,1.275154,74,75.51020408,14558,12.714855
201819,Academic year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Total,96,49672,43632,15,15.625,129,0.259704,81,84.375,6169,12.419472
201819,Academic year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Primary,78,26716,24437,13,16.66666667,67,0.250786,65,83.33333333,2346,8.781255
201819,Academic year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Secondary,18,22956,19195,2,11.11111111,62,0.270082,16,88.88888889,3823,16.653598
201819,Academic year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Total,47,19605,16362,4,8.510638298,102,0.520275,43,91.4893617,3345,17.061974
201819,Academic year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Primary,39,10237,8834,3,7.692307692,22,0.214907,36,92.30769231,1425,13.920094
201819,Academic year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Secondary,8,9368,7528,1,12.5,80,0.853971,7,87.5,1920,20.495303
201819,Academic year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Total,277,108885,90520,27,9.747292419,354,0.325114,250,90.25270758,18719,17.191532
201819,Academic year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Primary,237,59854,51352,22,9.282700422,71,0.118622,215,90.71729958,8573,14.323186
201819,Academic year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Secondary,40,49031,39168,5,12.5,283,0.577186,35,87.5,10146,20.693031
201819,Academic year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Total,356,167344,150155,60,16.85393258,1240,0.740989,296,83.14606742,18429,11.012645
201819,Academic year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Primary,299,97025,89107,48,16.05351171,368,0.379284,251,83.94648829,8286,8.540067
201819,Academic year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Secondary,57,70319,61048,12,21.05263158,872,1.240063,45,78.94736842,10143,14.424267
201819,Academic year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Total,266,124927,110970,34,12.78195489,279,0.22333,232,87.21804511,14236,11.395455
201819,Academic year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Primary,227,71465,64517,29,12.7753304,119,0.166515,198,87.2246696,7067,9.888757
201819,Academic year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Secondary,39,53462,46453,5,12.82051282,160,0.299278,34,87.17948718,7169,13.409525
201819,Academic year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Total,1,285,236,0,0,0,0,1,100,49,17.192982
201819,Academic year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Primary,z,z,z,z,z,z,z,z,z,z,z
201819,Academic year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Secondary,1,285,236,0,0,0,0,1,100,49,17.192982
