time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,primary_planning_area_code,secondary_planning_area_code,school_laestab,school_urn,school_name,school_main_phase,school_phase,school_places,pupils_on_roll,primary_capacity,secondary_capacity,primary_pupils_on_roll,secondary_pupils_on_roll
202223,Academic year,School,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,1330003,1330013,3307031,138281,Wilson Stuart School,Secondary,AT,270,259,87,183,86,173
202223,Academic year,School,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,z,1330013,3307033,103613,Selly Oak Trust School,Secondary,SS,308,383,0,308,0,383
202223,Academic year,School,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,1330003,1330013,3307034,103614,Priestley Smith School,Secondary,AT,90,89,35,55,35,54
202223,Academic year,School,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,1330003,z,3307035,103615,The Dame Ellen Pinsent School,Primary,PS,107,152,107,0,152,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,1330003,z,3307038,144042,Brays School,Primary,PS,100,99,100,0,99,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,1330003,1330013,3307045,103622,The Pines Special School,Secondary,AT,260,262,138,122,140,122
202223,Academic year,School,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,1330003,z,3307047,103623,Springfield House Community Special School,Primary,PS,97,87,97,0,87,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,1330003,z,3307049,144043,The Bridge School,Primary,PS,69,86,69,0,85,1
202223,Academic year,School,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,z,1330013,3307050,103625,Fox Hollies School,Secondary,SS,76,110,0,76,0,110
202223,Academic year,School,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,1330003,z,3307051,103626,Cherry Oak School,Primary,PS,111,112,111,0,112,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,1330003,z,3307052,103627,Beaufort School,Primary,PS,94,92,94,0,92,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,z,1330013,3307053,103628,Oscott Manor School,Secondary,SS,180,178,0,180,0,178
202223,Academic year,School,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,1330003,z,3307060,103630,Langley School,Primary,PS,88,104,88,0,104,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,1330003,1330013,3307062,103632,Lindsworth School,Secondary,MS,140,132,23,117,22,110
202223,Academic year,School,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,1330003,1330013,3307063,139526,James Brindley School,Secondary,AT,281,150,15,266,7,143
202223,Academic year,School,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,1331003,z,3317000,139911,Kingsbury Academy,Primary,PS,85,100,85,0,100,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,z,1331013,3317002,141376,Riverbank School,Secondary,SS,189,198,0,189,0,198
202223,Academic year,School,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,1331003,1331013,3317009,103760,Sherbourne Fields School,Secondary,AT,222,238,90,132,91,147
202223,Academic year,School,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,1331003,z,3317017,103763,Tiverton School,Primary,PS,112,113,112,0,113,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,z,1331013,3317019,103765,Baginton Fields School,Secondary,SS,107,117,0,107,0,117
202223,Academic year,School,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,1331003,1331013,3317021,131574,Woodfield,Secondary,AT,124,145,49,75,56,89
202223,Academic year,School,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,z,1331013,3317022,149424,Corley Academy,Secondary,SS,129,138,0,129,0,138
202223,Academic year,School,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,1331003,z,3317024,135569,Castle Wood Special School,Primary,PS,160,160,160,0,160,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,z,1332013,3327001,103877,Sutton School,Secondary,SS,184,184,0,184,0,184
202223,Academic year,School,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,1332003,1332013,3327002,103878,The Brier School,Secondary,AT,174,175,97,77,98,77
202223,Academic year,School,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,1332003,z,3327003,103879,Woodsetton School,Primary,PS,104,109,104,0,109,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,1332003,1332013,3327004,103880,The Old Park School,Secondary,AT,134,153,78,56,78,75
202223,Academic year,School,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,1332003,1332013,3327005,103881,Halesbury School,Secondary,AT,158,167,101,57,103,64
202223,Academic year,School,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,1332003,1332013,3327008,103882,Rosewood School,Secondary,MS,51,52,5,46,6,46
202223,Academic year,School,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,1332003,1332013,3327009,103883,Pens Meadow School,Secondary,AT,79,109,53,26,53,56
202223,Academic year,School,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,z,1333013,3337000,148400,High Point Academy,Secondary,SS,90,74,0,90,0,74
202223,Academic year,School,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,1333003,1333013,3337001,147347,Shenstone Lodge School,Secondary,AT,95,107,57,38,55,52
202223,Academic year,School,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,1333003,z,3337006,149156,Elm Tree Primary Academy,Primary,PS,18,18,18,0,18,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,z,1333013,3337017,132231,The Meadows School,Secondary,SS,200,213,0,200,0,213
202223,Academic year,School,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,1333003,z,3337018,132232,The Orchard School,Primary,PS,171,147,171,0,147,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,1333003,1333013,3337019,132233,The Westminster School,Secondary,AT,241,237,100,141,19,218
202223,Academic year,School,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,1334003,1334013,3347001,104130,Hazel Oak School,Secondary,AT,173,189,61,112,68,121
202223,Academic year,School,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,1334003,1334013,3347002,104131,Reynalds Cross School,Secondary,AT,129,135,76,53,80,55
202223,Academic year,School,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,1334003,1334013,3347003,141171,Castlewood School,Secondary,AT,96,97,23,73,25,72
202223,Academic year,School,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,1334003,1334013,3347005,104132,Forest Oak School,Secondary,AT,170,180,46,124,50,130
202223,Academic year,School,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,1334003,1334013,3347007,104133,Merstone School,Secondary,AT,129,140,76,53,82,58
202223,Academic year,School,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,1335003,1335013,3357002,104269,Castle School,Secondary,AT,200,222,50,150,50,172
202223,Academic year,School,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,1335003,1335013,3357004,104271,"The Jane Lane School,  A College for Cognition & Learning",Secondary,AT,151,164,35,116,43,121
202223,Academic year,School,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,1335003,z,3357007,104274,Old Hall School,Primary,PS,86,99,86,0,99,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,z,1335013,3357008,149678,Mary Elliot School,Secondary,SS,140,135,0,140,0,135
202223,Academic year,School,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,1335003,1335013,3357011,104275,Oakwood School,Primary,MP,148,152,132,16,136,16
202223,Academic year,School,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,1335003,z,3357013,143382,Phoenix Academy,Primary,PS,41,41,41,0,41,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,z,1335013,3357014,135461,Elmwood School,Secondary,SS,77,77,0,77,0,77
202223,Academic year,School,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,1336003,1336013,3367000,142086,Pine Green Academy,Secondary,AT,126,100,36,90,23,77
202223,Academic year,School,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,1336003,1336013,3367004,104412,Penn Fields School,Secondary,AT,190,186,61,129,60,126
202223,Academic year,School,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,1336003,1336013,3367005,142383,Westcroft School,Secondary,AT,180,187,53,127,56,131
202223,Academic year,School,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,1336003,1336013,3367007,149227,Tettenhall Wood School,Secondary,AT,164,151,74,90,68,83
202223,Academic year,School,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,1336003,1336013,3367008,104415,Green Park School,Secondary,AT,145,143,67,78,67,76
202223,Academic year,School,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,1336003,z,3367011,143506,Broadmeadow Special School,Primary,PS,75,75,75,0,75,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,1336003,1336013,3367012,149228,Penn Hall School,Secondary,AT,116,117,52,64,53,64
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,1860003,1860013,8607000,132731,Chasetown Community School,Primary,MP,84,85,63,21,65,20
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,z,1860013,8607001,140997,Walton Hall Academy,Secondary,SS,175,187,0,175,0,187
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,1860003,z,8607003,124496,Horton Lodge Community Special School,Primary,PS,54,57,54,0,57,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,1860003,z,8607006,142169,Cicely Haughton School,Primary,PS,56,57,56,0,57,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,z,1860013,8607015,146070,The Fountains High School,Secondary,SS,200,221,0,200,0,221
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,1860003,z,8607016,146071,The Fountains Primary School,Primary,PS,185,201,185,0,201,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,z,1860013,8607023,124508,Hednesford Valley High School,Secondary,SS,170,178,0,170,0,178
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,z,1860013,8607024,142170,Loxley Hall School,Secondary,SS,96,101,0,96,0,101
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,z,1860013,8607026,141448,Blackfriars Academy,Secondary,SS,108,119,0,108,0,119
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,z,1860013,8607027,141449,Coppice Academy,Secondary,SS,90,98,0,90,0,98
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,z,1860013,8607028,143346,The Meadows School,Secondary,SS,120,128,0,120,0,128
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,z,1860013,8607030,146727,Two Rivers High School,Secondary,SS,210,246,0,210,0,246
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,1860003,z,8607032,124514,Sherbrook Primary School,Primary,PS,128,135,128,0,135,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,1860003,z,8607033,143354,Springfield School,Primary,PS,60,69,60,0,69,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,1860003,z,8607034,144208,Cherry Trees School,Primary,PS,52,50,52,0,50,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,1860003,z,8607036,145276,Rocklands School,Primary,PS,125,127,125,0,127,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,1860003,z,8607037,124518,Marshlands School,Primary,PS,105,137,105,0,137,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,1860003,z,8607038,143897,Merryfields School,Primary,PS,105,108,105,0,108,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,1860003,1860013,8607039,142094,Saxon Hill Academy,Secondary,AT,107,126,55,52,57,69
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,z,1860013,8607041,146901,Queen's Croft High School,Secondary,SS,210,201,0,210,0,201
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,1860003,z,8607042,146201,Two Rivers Primary School,Primary,PS,128,127,128,0,127,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,z,1860013,8607043,144209,Wightwick Hall School,Secondary,SS,80,103,0,80,0,103
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,1860003,z,8607750,149002,Greenhall,Primary,PS,18,20,18,0,20,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,1861003,1861013,8617000,149392,Portland School and Specialist College,Secondary,AT,140,102,50,90,43,59
202223,Academic year,School,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,1861003,1861013,8617007,124500,Abbey Hill School and College,Secondary,AT,345,353,120,225,115,238
202223,Academic year,School,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,1861003,1861013,8617008,146503,Watermill School,Secondary,AT,140,237,50,90,123,114
202223,Academic year,School,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,1861003,1861013,8617011,146497,Kemball School,Secondary,AT,190,218,95,95,109,109
202223,Academic year,School,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",z,1884013,8847003,139607,Barrs Court School,Secondary,SS,92,86,0,92,0,86
202223,Academic year,School,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",1884003,z,8847004,117052,Blackmarston School,Primary,PS,88,91,88,0,91,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",1884003,1884013,8847007,117055,Westfield School,Secondary,AT,38,68,19,19,27,41
202223,Academic year,School,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",1884003,1884013,8847008,141487,The Brookfield School,Secondary,AT,84,99,32,52,41,58
202223,Academic year,School,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,1885003,1885013,8855950,148347,Vale of Evesham School,Secondary,AT,165,182,84,81,97,85
202223,Academic year,School,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,1885003,1885013,8857000,140404,Kingfisher School,Secondary,AT,109,134,40,69,37,97
202223,Academic year,School,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,1885003,1885013,8857001,117049,Rigby Hall Day Special School,Secondary,AT,159,204,77,82,110,94
