time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,primary_planning_area_code,secondary_planning_area_code,school_laestab,school_urn,school_name,education_phase,school_phase,school_places,pupils_on_roll,SEND_unit_capacity,resourced_provision_capacity,primary_SEND_unit_capacity,primary_resourced_provision_capacity,secondary_SEND_unit_capacity,secondary_resourced_provision_capacity
202324,Academic year,School,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,9400001,z,9402231,133600,Croyland Primary School,Primary,PS,420,417,8,0,8,0,0,0
202324,Academic year,School,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,9400010,z,9405209,149988,Thrapston Primary School,Primary,PS,580,463,29,0,29,0,0,0
202324,Academic year,School,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,z,9400031,9404013,139957,Kingswood Secondary Academy,Secondary,SS,1380,1224,14,0,0,0,14,0
202324,Academic year,School,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,z,9400034,9404038,146489,Wollaston School,Secondary,SS,1500,1430,12,0,0,0,12,0
202324,Academic year,School,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,z,9400033,9405400,136976,Southfield School for Girls,Secondary,SS,1190,1191,16,0,0,0,16,0
202324,Academic year,School,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,z,9400031,9406906,135306,Corby Business Academy,Secondary,SS,1250,1159,100,0,0,0,100,0
202324,Academic year,School,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,9410020,z,9412151,140362,Castle Academy,Primary,PS,420,418,10,0,10,0,0,0
202324,Academic year,School,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,9410015,z,9412152,140370,Hardingstone Academy,Primary,PS,420,218,10,0,10,0,0,0
202324,Academic year,School,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,9410017,z,9412162,138954,Headlands Primary School,Primary,PS,420,450,50,0,50,0,0,0
202324,Academic year,School,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,9410020,z,9412174,121920,Vernon Terrace Primary School,Primary,PS,210,207,5,0,5,0,0,0
202324,Academic year,School,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,9410023,z,9412208,121943,Kingsthorpe Grove Primary School,Primary,PS,416,443,28,0,28,0,0,0
202324,Academic year,School,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,9410019,z,9412218,121952,Hunsbury Park Primary School,Primary,PS,420,311,61,0,61,0,0,0
202324,Academic year,School,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,9410019,z,9412219,145206,East Hunsbury Primary School,Primary,PS,420,453,47,0,47,0,0,0
202324,Academic year,School,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,9410019,z,9412220,141921,Simon de Senlis Primary School,Primary,PS,450,434,20,0,20,0,0,0
202324,Academic year,School,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,9410013,z,9412235,146035,Blackthorn Primary School,Primary,PS,420,225,16,0,16,0,0,0
202324,Academic year,School,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,z,9410032,9414001,138235,The Parker E-ACT Academy,Secondary,SS,1210,1177,20,0,0,0,20,0
202324,Academic year,School,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,9410026,9410030,9414005,137089,Caroline Chisholm School,Secondary,AT,2197,2152,10,0,0,0,10,0
202324,Academic year,School,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,z,9410032,9414022,137614,Moulton School and Science College,Secondary,SS,1423,1421,30,0,0,0,30,0
202324,Academic year,School,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,z,9410028,9416910,136201,Malcolm Arnold Academy,Secondary,SS,1450,1367,11,0,0,0,11,0
202324,Academic year,School,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,3308019,z,3302005,134098,Kings Heath Primary School,Primary,PS,621,637,0,3,0,3,0,0
202324,Academic year,School,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,3308018,z,3302040,103178,Cherry Orchard Primary School,Primary,PS,420,433,0,16,0,16,0,0
202324,Academic year,School,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,3308034,z,3302057,138410,Percy Shurmer Academy,Primary,PS,420,418,0,16,0,16,0,0
202324,Academic year,School,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,3308004,z,3302072,138888,Billesley Primary School,Primary,PS,630,644,12,0,12,0,0,0
