time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,education_phase,count_schools,school_places,pupils_on_roll,at_or_over_capacity_schools,percent_at_or_over_capacity_schools,pupils_over_capacity,percent_pupils_over_capacity,under_capacity_schools,percent_under_capacity_schools,unfilled_places,percent_unfilled_places
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Secondary,45,60375,54935,7,15.5555,233,0.38592133,38,84.4444,5673,9.39627329
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Total,131,55876,50540,15,11.4503,102,0.18254707,116,88.5496,5438,9.7322643
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Primary,113,31936,29346,13,11.5044,69,0.21605711,100,88.4955,2659,8.32602705
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Secondary,18,23940,21194,2,11.1111,33,0.13784461,16,88.8888,2779,11.60818713
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Total,84,43455,39952,21,25,240,0.55229548,63,75,3743,8.61350823
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Primary,71,25420,23085,19,26.7605,123,0.48387097,52,73.2394,2458,9.66955153
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Secondary,13,18035,16867,2,15.3846,117,0.64873856,11,84.6153,1285,7.12503465
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Total,141,52949,43051,18,12.7659,271,0.51181325,123,87.234,10169,19.205273
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Primary,123,27831,23481,17,13.8211,107,0.38446337,106,86.1788,4457,16.01451619
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Secondary,18,25118,19570,1,5.5555,164,0.65291823,17,94.4444,5712,22.74066407
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Total,57,26101,22494,7,12.2807,82,0.31416421,50,87.7192,3689,14.1335581
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Primary,47,15239,13177,7,14.8936,82,0.53809305,40,85.1063,2144,14.06916464
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Secondary,10,10862,9317,0,0,0,0,10,100,1545,14.22389983
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Total,76,26904,23287,5,6.5789,37,0.13752602,71,93.421,3654,13.58162355
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Primary,62,14956,12932,5,8.0645,37,0.24739235,57,91.9354,2061,13.78042257
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Secondary,14,11948,10355,0,0,0,0,14,100,1593,13.33277536
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E06000065,North Yorkshire,Total,338,95861,78494,52,15.3846,707,0.73752621,286,84.6153,18074,18.85438291
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E06000065,North Yorkshire,Primary,295,51076,41450,45,15.2542,395,0.77335735,250,84.7457,10021,19.61978229
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E06000065,North Yorkshire,Secondary,43,44785,37044,7,16.279,312,0.69666183,36,83.7209,8053,17.98146701
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Total,59,27351,24247,7,11.8644,234,0.85554459,52,88.1355,3338,12.20430697
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Primary,50,15257,12871,4,8,28,0.18352232,46,92,2414,15.82224553
202324,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Secondary,9,12094,11376,3,33.3333,206,1.70332396,6,66.6666,924,7.64015214
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Total,398,116861,103636,85,21.3567,1393,1.19201444,313,78.6432,14618,12.50887807
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Primary,353,66885,57562,75,21.2464,651,0.9733124,278,78.7535,9974,14.91216267
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Secondary,45,49976,46074,10,22.2222,742,1.48471266,35,77.7777,4644,9.29246038
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Total,90,47753,43040,20,22.2222,193,0.40416309,70,77.7777,4906,10.27370008
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Primary,74,25983,23377,18,24.3243,129,0.49647847,56,75.6756,2735,10.52611323
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Secondary,16,21770,19663,2,12.5,64,0.29398254,14,87.5,2171,9.97243914
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Total,273,111029,98531,42,15.3846,759,0.68360518,231,84.6153,13257,11.94012375
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Primary,229,62529,54828,28,12.227,176,0.2814694,201,87.7729,7877,12.59735483
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Secondary,44,48500,43703,14,31.8181,583,1.20206186,30,68.1818,5380,11.09278351
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Total,103,59570,56470,33,32.0388,403,0.67651502,70,67.9611,3503,5.88047675
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Primary,82,33984,32649,26,31.7073,298,0.87688324,56,68.2926,1633,4.80520245
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Secondary,21,25586,23821,7,33.3333,105,0.41038068,14,66.6666,1870,7.30868444
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Total,20,6370,5641,3,15,43,0.67503925,17,85,772,12.11930926
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Primary,17,3355,2691,1,5.8823,3,0.08941878,16,94.1176,667,19.88077496
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Secondary,3,3015,2950,2,66.6666,40,1.32669983,1,33.3333,105,3.48258706
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Total,329,133518,121460,42,12.7659,998,0.74746476,287,87.234,13056,9.77845684
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Primary,284,74154,66422,33,11.6197,252,0.33983332,251,88.3802,7984,10.76678264
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Secondary,45,59364,55038,9,20,746,1.25665386,36,80,5072,8.54389866
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Total,94,49324,46058,22,23.4042,237,0.48049631,72,76.5957,3503,7.1020193
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Primary,75,27798,26198,16,21.3333,38,0.13670048,59,78.6666,1638,5.89251025
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Secondary,19,21526,19860,6,31.5789,199,0.92446344,13,68.421,1865,8.66394128
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Total,334,117359,104339,44,13.1736,953,0.81203828,290,86.8263,13973,11.90620234
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Primary,280,62806,54798,34,12.1428,248,0.39486673,246,87.8571,8256,13.1452409
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Secondary,54,54553,49541,10,18.5185,705,1.29232123,44,81.4814,5717,10.47971697
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Total,132,61482,53864,19,14.3939,149,0.24234735,113,85.606,7767,12.63296575
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Primary,111,33431,29466,17,15.3153,93,0.27818492,94,84.6846,4058,12.13843439
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Secondary,21,28051,24398,2,9.5238,56,0.19963638,19,90.4761,3709,13.22234501
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Total,171,75981,65431,17,9.9415,455,0.59883392,154,90.0584,11005,14.48388413
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Primary,148,40454,34255,12,8.1081,127,0.31393682,136,91.8918,6326,15.63751421
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Secondary,23,35527,31176,5,21.7391,328,0.92324148,18,78.2608,4679,13.17026487
202324,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Total,382,209165,193997,110,28.7958,1713,0.81897067,272,71.2041,16881,8.07066192
